ErpStoreId,ErpPersonId,Company,JobTitle,FirstName,LastName,EmailAddress,PhoneNumber,ContactOwner,ContactType,LifecycleStage
0,14489,Adventure Works,,Nathaniel,Gray,nathaniel7@adventure-works.com,218-555-0110,Contact Owner,Direct,Customer
0,19928,Adventure Works,,Nicole,Gray,nicole41@adventure-works.com,667-555-0155,Contact Owner,Direct,Customer
0,19325,Adventure Works,,Olivia,Gray,olivia41@adventure-works.com,1 (11) 500 555-0192,Contact Owner,Direct,Customer
0,8278,Adventure Works,,Paige,Gray,paige29@adventure-works.com,630-555-0145,Contact Owner,Direct,Customer
0,14485,Adventure Works,,Patrick,Gray,patrick12@adventure-works.com,169-555-0159,Contact Owner,Direct,Customer
0,19721,Adventure Works,,Rachel,Gray,rachel42@adventure-works.com,488-555-0149,Contact Owner,Direct,Customer
0,14514,Adventure Works,,Richard,Gray,richard87@adventure-works.com,500-555-0184,Contact Owner,Direct,Customer
0,8281,Adventure Works,,Riley,Gray,riley25@adventure-works.com,399-555-0190,Contact Owner,Direct,Customer
0,8230,Adventure Works,,Sara,Gray,sara6@adventure-works.com,182-555-0192,Contact Owner,Direct,Customer
0,8233,Adventure Works,,Savannah,Gray,savannah4@adventure-works.com,1 (11) 500 555-0190,Contact Owner,Direct,Customer
0,14479,Adventure Works,,Sean,Gray,sean13@adventure-works.com,977-555-0178,Contact Owner,Direct,Customer
0,14496,Adventure Works,,Sebastian,Gray,sebastian7@adventure-works.com,822-555-0190,Contact Owner,Direct,Customer
0,14522,Adventure Works,,Seth,Gray,seth79@adventure-works.com,538-555-0180,Contact Owner,Direct,Customer
0,8263,Adventure Works,,Shelby,Gray,shelby6@adventure-works.com,744-555-0162,Contact Owner,Direct,Customer
0,3090,Adventure Works,,Stephanie,Gray,stephanie21@adventure-works.com,1 (11) 500 555-0130,Contact Owner,Direct,Customer
0,14505,Adventure Works,,Steven,Gray,steven16@adventure-works.com,368-555-0133,Contact Owner,Direct,Customer
0,2858,Adventure Works,,Sydney,Gray,sydney16@adventure-works.com,637-555-0114,Contact Owner,Direct,Customer
0,3567,Adventure Works,,Taylor,Gray,taylor18@adventure-works.com,185-555-0180,Contact Owner,Direct,Customer
0,14484,Adventure Works,,Timothy,Gray,timothy7@adventure-works.com,540-555-0165,Contact Owner,Direct,Customer
0,8264,Adventure Works,,Trinity,Gray,trinity5@adventure-works.com,534-555-0159,Contact Owner,Direct,Customer
0,19412,Adventure Works,,Victoria,Gray,victoria42@adventure-works.com,355-555-0189,Contact Owner,Direct,Customer
0,14523,Adventure Works,,Xavier,Gray,xavier72@adventure-works.com,230-555-0120,Contact Owner,Direct,Customer
0,8244,Adventure Works,,Zoe,Gray,zoe5@adventure-works.com,614-555-0177,Contact Owner,Direct,Customer
0,16746,Adventure Works,,Aaron,Green,aaron47@adventure-works.com,658-555-0113,Contact Owner,Direct,Customer
0,16746,Adventure Works,,Aaron,Green,aaron47@adventure-works.com,658-555-0113,Contact Owner,Direct,Customer
0,16774,Adventure Works,,Adam,Green,adam45@adventure-works.com,464-555-0196,Contact Owner,Direct,Customer
0,16805,Adventure Works,,Alex,Green,alex45@adventure-works.com,1 (11) 500 555-0176,Contact Owner,Direct,Customer
0,10205,Adventure Works,,Alexandra,Green,alexandra56@adventure-works.com,370-555-0149,Contact Owner,Direct,Customer
0,10246,Adventure Works,,Allison,Green,allison37@adventure-works.com,512-555-0126,Contact Owner,Direct,Customer
0,10209,Adventure Works,,Amanda,Green,amanda57@adventure-works.com,115-555-0176,Contact Owner,Direct,Customer
0,10223,Adventure Works,,Amber,Green,amber15@adventure-works.com,487-555-0151,Contact Owner,Direct,Customer
0,10249,Adventure Works,,Andrea,Green,andrea36@adventure-works.com,467-555-0178,Contact Owner,Direct,Customer
0,10230,Adventure Works,,Bailey,Green,bailey34@adventure-works.com,978-555-0173,Contact Owner,Direct,Customer
0,4193,Adventure Works,,Blake,Green,blake32@adventure-works.com,397-555-0128,Contact Owner,Direct,Customer
0,16751,Adventure Works,,Caleb,Green,caleb44@adventure-works.com,359-555-0148,Contact Owner,Direct,Customer
0,16789,Adventure Works,,Carlos,Green,carlos44@adventure-works.com,819-555-0189,Contact Owner,Direct,Customer
0,4890,Adventure Works,,Charles,Green,charles34@adventure-works.com,118-555-0181,Contact Owner,Direct,Customer
0,10194,Adventure Works,,Chloe,Green,chloe12@adventure-works.com,178-555-0186,Contact Owner,Direct,Customer
0,16569,Adventure Works,,Connor,Green,connor41@adventure-works.com,169-555-0130,Contact Owner,Direct,Customer
0,10224,Adventure Works,,Courtney,Green,courtney11@adventure-works.com,811-555-0123,Contact Owner,Direct,Customer
0,4501,Adventure Works,,Dalton,Green,dalton30@adventure-works.com,120-555-0189,Contact Owner,Direct,Customer
0,4969,Adventure Works,,Devin,Green,devin28@adventure-works.com,1 (11) 500 555-0128,Contact Owner,Direct,Customer
0,3729,Adventure Works,,Edward,Green,edward7@adventure-works.com,629-555-0147,Contact Owner,Direct,Customer
0,16778,Adventure Works,,Eric,Green,eric56@adventure-works.com,289-555-0121,Contact Owner,Direct,Customer
0,16809,Adventure Works,,Evan,Green,evan41@adventure-works.com,566-555-0142,Contact Owner,Direct,Customer
0,3888,Adventure Works,,Fernando,Green,fernando30@adventure-works.com,1 (11) 500 555-0116,Contact Owner,Direct,Customer
0,16735,Adventure Works,,Gabriel,Green,gabriel45@adventure-works.com,149-555-0162,Contact Owner,Direct,Customer
0,10234,Adventure Works,,Gabriella,Green,gabriella38@adventure-works.com,612-555-0141,Contact Owner,Direct,Customer
0,10214,Adventure Works,,Gabrielle,Green,gabrielle57@adventure-works.com,143-555-0148,Contact Owner,Direct,Customer
0,10212,Adventure Works,,Hailey,Green,hailey54@adventure-works.com,326-555-0172,Contact Owner,Direct,Customer
0,4746,Adventure Works,,Ian,Green,ian29@adventure-works.com,183-555-0146,Contact Owner,Direct,Customer
0,16812,Adventure Works,,Isaac,Green,isaac38@adventure-works.com,239-555-0151,Contact Owner,Direct,Customer
0,10202,Adventure Works,,Isabella,Green,isabella45@adventure-works.com,529-555-0179,Contact Owner,Direct,Customer
0,16799,Adventure Works,,Isaiah,Green,isaiah40@adventure-works.com,615-555-0196,Contact Owner,Direct,Customer
0,16771,Adventure Works,,Jack,Green,jack51@adventure-works.com,433-555-0195,Contact Owner,Direct,Customer
0,16782,Adventure Works,,Jackson,Green,jackson45@adventure-works.com,990-555-0190,Contact Owner,Direct,Customer
0,16567,Adventure Works,,James,Green,james63@adventure-works.com,550-555-0139,Contact Owner,Direct,Customer
0,10238,Adventure Works,,Jan,Green,jan14@adventure-works.com,306-555-0122,Contact Owner,Direct,Customer
0,16739,Adventure Works,,Jason,Green,jason43@adventure-works.com,1 (11) 500 555-0140,Contact Owner,Direct,Customer
0,10226,Adventure Works,,Jenna,Green,jenna14@adventure-works.com,961-555-0153,Contact Owner,Direct,Customer
0,10197,Adventure Works,,Jennifer,Green,jennifer17@adventure-works.com,1 (11) 500 555-0139,Contact Owner,Direct,Customer
0,4033,Adventure Works,,Jeremiah,Green,jeremiah18@adventure-works.com,939-555-0183,Contact Owner,Direct,Customer
0,16817,Adventure Works,,Jesse,Green,jesse40@adventure-works.com,491-555-0161,Contact Owner,Direct,Customer
0,16575,Adventure Works,,Jonathan,Green,jonathan42@adventure-works.com,1 (11) 500 555-0144,Contact Owner,Direct,Customer
0,10227,Adventure Works,,Jordan,Green,jordan43@adventure-works.com,457-555-0134,Contact Owner,Direct,Customer
0,16727,Adventure Works,,Jordan,Green,jordan68@adventure-works.com,590-555-0171,Contact Owner,Direct,Customer
0,16688,Adventure Works,,Jose,Green,jose49@adventure-works.com,1 (11) 500 555-0150,Contact Owner,Direct,Customer
0,10195,Adventure Works,,Julia,Green,julia11@adventure-works.com,864-555-0131,Contact Owner,Direct,Customer
0,10198,Adventure Works,,Kaitlyn,Green,kaitlyn12@adventure-works.com,370-555-0176,Contact Owner,Direct,Customer
0,10241,Adventure Works,,Katelyn,Green,katelyn38@adventure-works.com,1 (11) 500 555-0111,Contact Owner,Direct,Customer
0,10208,Adventure Works,,Katherine,Green,katherine62@adventure-works.com,572-555-0184,Contact Owner,Direct,Customer
0,10245,Adventure Works,,Kaylee,Green,kaylee37@adventure-works.com,139-555-0163,Contact Owner,Direct,Customer
0,16716,Adventure Works,,Kevin,Green,kevin52@adventure-works.com,147-555-0128,Contact Owner,Direct,Customer
0,16713,Adventure Works,,Kyle,Green,kyle42@adventure-works.com,1 (11) 500 555-0189,Contact Owner,Direct,Customer
0,16744,Adventure Works,,Luis,Green,luis47@adventure-works.com,492-555-0160,Contact Owner,Direct,Customer
0,16671,Adventure Works,,Luke,Green,luke45@adventure-works.com,1 (11) 500 555-0116,Contact Owner,Direct,Customer
0,10233,Adventure Works,,Mackenzie,Green,mackenzie35@adventure-works.com,270-555-0150,Contact Owner,Direct,Customer
0,10217,Adventure Works,,Madeline,Green,madeline14@adventure-works.com,747-555-0146,Contact Owner,Direct,Customer
0,4656,Adventure Works,,Marcus,Green,marcus33@adventure-works.com,340-555-0137,Contact Owner,Direct,Customer
0,10220,Adventure Works,,Mary,Green,mary28@adventure-works.com,145-555-0147,Contact Owner,Direct,Customer
0,16810,Adventure Works,,Mason,Green,mason37@adventure-works.com,654-555-0178,Contact Owner,Direct,Customer
0,4117,Adventure Works,,Miguel,Green,miguel31@adventure-works.com,290-555-0145,Contact Owner,Direct,Customer
0,10199,Adventure Works,,Morgan,Green,morgan11@adventure-works.com,1 (11) 500 555-0163,Contact Owner,Direct,Customer
0,10203,Adventure Works,,Natalie,Green,natalie57@adventure-works.com,314-555-0118,Contact Owner,Direct,Customer
0,16593,Adventure Works,,Nathan,Green,nathan41@adventure-works.com,226-555-0124,Contact Owner,Direct,Customer
0,16659,Adventure Works,,Noah,Green,noah40@adventure-works.com,335-555-0173,Contact Owner,Direct,Customer
0,10216,Adventure Works,,Rebecca,Green,rebecca16@adventure-works.com,463-555-0138,Contact Owner,Direct,Customer
0,4575,Adventure Works,,Richard,Green,richard25@adventure-works.com,142-555-0146,Contact Owner,Direct,Customer
0,16685,Adventure Works,,Robert,Green,robert55@adventure-works.com,669-555-0150,Contact Owner,Direct,Customer
0,16644,Adventure Works,,Samuel,Green,samuel45@adventure-works.com,652-555-0148,Contact Owner,Direct,Customer
0,10236,Adventure Works,,Sara,Green,sara41@adventure-works.com,271-555-0149,Contact Owner,Direct,Customer
0,10244,Adventure Works,,Savannah,Green,savannah37@adventure-works.com,426-555-0196,Contact Owner,Direct,Customer
0,16821,Adventure Works,,Sean,Green,sean48@adventure-works.com,480-555-0114,Contact Owner,Direct,Customer
0,4349,Adventure Works,,Seth,Green,seth32@adventure-works.com,153-555-0188,Contact Owner,Direct,Customer
0,10228,Adventure Works,,Sierra,Green,sierra13@adventure-works.com,317-555-0135,Contact Owner,Direct,Customer
0,10218,Adventure Works,,Sophia,Green,sophia14@adventure-works.com,138-555-0167,Contact Owner,Direct,Customer
0,10211,Adventure Works,,Stephanie,Green,stephanie59@adventure-works.com,1 (11) 500 555-0140,Contact Owner,Direct,Customer
0,10207,Adventure Works,,Sydney,Green,sydney55@adventure-works.com,1 (11) 500 555-0138,Contact Owner,Direct,Customer
0,16698,Adventure Works,,Thomas,Green,thomas50@adventure-works.com,198-555-0118,Contact Owner,Direct,Customer
0,16827,Adventure Works,,Timothy,Green,timothy40@adventure-works.com,1 (11) 500 555-0144,Contact Owner,Direct,Customer
0,3804,Adventure Works,,Wyatt,Green,wyatt34@adventure-works.com,192-555-0118,Contact Owner,Direct,Customer
0,4427,Adventure Works,,Xavier,Green,xavier28@adventure-works.com,941-555-0132,Contact Owner,Direct,Customer
0,5512,Adventure Works,,Aaron,Griffin,aaron20@adventure-works.com,306-555-0143,Contact Owner,Direct,Customer
0,3986,Adventure Works,,Abigail,Griffin,abigail46@adventure-works.com,1 (11) 500 555-0191,Contact Owner,Direct,Customer
0,5255,Adventure Works,,Adam,Griffin,adam17@adventure-works.com,531-555-0124,Contact Owner,Direct,Customer
0,12933,Adventure Works,,Aidan,Griffin,aidan22@adventure-works.com,820-555-0132,Contact Owner,Direct,Customer
0,2827,Adventure Works,,Alexandra,Griffin,alexandra42@adventure-works.com,218-555-0114,Contact Owner,Direct,Customer
0,7639,Adventure Works,,Alexandria,Griffin,alexandria21@adventure-works.com,411-555-0197,Contact Owner,Direct,Customer
0,7123,Adventure Works,,Alexia,Griffin,alexia17@adventure-works.com,1 (11) 500 555-0130,Contact Owner,Direct,Customer
0,12782,Adventure Works,,Alexis,Griffin,alexis44@adventure-works.com,163-555-0173,Contact Owner,Direct,Customer
0,3061,Adventure Works,,Amanda,Griffin,amanda42@adventure-works.com,498-555-0118,Contact Owner,Direct,Customer
0,7462,Adventure Works,,Ana,Griffin,ana19@adventure-works.com,377-555-0180,Contact Owner,Direct,Customer
0,7681,Adventure Works,,Angela,Griffin,angela23@adventure-works.com,598-555-0174,Contact Owner,Direct,Customer
0,7166,Adventure Works,,Angelica,Griffin,angelica20@adventure-works.com,807-555-0129,Contact Owner,Direct,Customer
0,3686,Adventure Works,,Anna,Griffin,anna46@adventure-works.com,965-555-0146,Contact Owner,Direct,Customer
0,13227,Adventure Works,,Antonio,Griffin,antonio21@adventure-works.com,718-555-0137,Contact Owner,Direct,Customer
0,12603,Adventure Works,,Ashley,Griffin,ashley48@adventure-works.com,1 (11) 500 555-0151,Contact Owner,Direct,Customer
0,6269,Adventure Works,,Austin,Griffin,austin17@adventure-works.com,372-555-0193,Contact Owner,Direct,Customer
0,6730,Adventure Works,,Benjamin,Griffin,benjamin22@adventure-works.com,153-555-0127,Contact Owner,Direct,Customer
0,13621,Adventure Works,,Blake,Griffin,blake68@adventure-works.com,1 (11) 500 555-0197,Contact Owner,Direct,Customer
0,19280,Adventure Works,,Brianna,Griffin,brianna66@adventure-works.com,1 (11) 500 555-0118,Contact Owner,Direct,Customer
0,7213,Adventure Works,,Brittany,Griffin,brittany19@adventure-works.com,438-555-0111,Contact Owner,Direct,Customer
0,5565,Adventure Works,,Caleb,Griffin,caleb17@adventure-works.com,843-555-0112,Contact Owner,Direct,Customer
0,6318,Adventure Works,,Cameron,Griffin,cameron16@adventure-works.com,319-555-0148,Contact Owner,Direct,Customer
0,6803,Adventure Works,,Caroline,Griffin,caroline22@adventure-works.com,1 (11) 500 555-0117,Contact Owner,Direct,Customer
0,13271,Adventure Works,,Carson,Griffin,carson20@adventure-works.com,956-555-0173,Contact Owner,Direct,Customer
0,6846,Adventure Works,,Cassidy,Griffin,cassidy22@adventure-works.com,999-555-0198,Contact Owner,Direct,Customer
0,20328,Adventure Works,,Chloe,Griffin,chloe86@adventure-works.com,160-555-0168,Contact Owner,Direct,Customer
0,6218,Adventure Works,,Christian,Griffin,christian8@adventure-works.com,585-555-0172,Contact Owner,Direct,Customer
0,5613,Adventure Works,,Connor,Griffin,connor15@adventure-works.com,526-555-0175,Contact Owner,Direct,Customer
0,12976,Adventure Works,,Dakota,Griffin,dakota17@adventure-works.com,136-555-0141,Contact Owner,Direct,Customer
0,6678,Adventure Works,,David,Griffin,david54@adventure-works.com,954-555-0144,Contact Owner,Direct,Customer
0,20101,Adventure Works,,Destiny,Griffin,destiny67@adventure-works.com,931-555-0177,Contact Owner,Direct,Customer
0,13721,Adventure Works,,Devin,Griffin,devin58@adventure-works.com,497-555-0116,Contact Owner,Direct,Customer
0,6981,Adventure Works,,Dylan,Griffin,dylan20@adventure-works.com,165-555-0115,Contact Owner,Direct,Customer
0,13762,Adventure Works,,Eduardo,Griffin,eduardo64@adventure-works.com,168-555-0117,Contact Owner,Direct,Customer
0,13661,Adventure Works,,Edward,Griffin,edward69@adventure-works.com,111-555-0181,Contact Owner,Direct,Customer
0,5913,Adventure Works,,Elijah,Griffin,elijah22@adventure-works.com,330-555-0193,Contact Owner,Direct,Customer
0,12694,Adventure Works,,Elizabeth,Griffin,elizabeth49@adventure-works.com,169-555-0182,Contact Owner,Direct,Customer
0,13015,Adventure Works,,Emily,Griffin,emily46@adventure-works.com,648-555-0129,Contact Owner,Direct,Customer
0,19580,Adventure Works,,Emma,Griffin,emma66@adventure-works.com,676-555-0134,Contact Owner,Direct,Customer
0,5307,Adventure Works,,Eric,Griffin,eric28@adventure-works.com,921-555-0181,Contact Owner,Direct,Customer
0,6516,Adventure Works,,Ethan,Griffin,ethan17@adventure-works.com,669-555-0149,Contact Owner,Direct,Customer
0,7842,Adventure Works,,Faith,Griffin,faith20@adventure-works.com,185-555-0142,Contact Owner,Direct,Customer
0,13132,Adventure Works,,Fernando,Griffin,fernando62@adventure-works.com,459-555-0159,Contact Owner,Direct,Customer
0,5867,Adventure Works,,Gabriel,Griffin,gabriel18@adventure-works.com,1 (11) 500 555-0177,Contact Owner,Direct,Customer
0,3364,Adventure Works,,Gabrielle,Griffin,gabrielle43@adventure-works.com,292-555-0186,Contact Owner,Direct,Customer
0,12212,Adventure Works,,Gail,Griffin,gail7@adventure-works.com,450-555-0171,Contact Owner,Direct,Customer
0,13311,Adventure Works,,Gavin,Griffin,gavin19@adventure-works.com,865-555-0130,Contact Owner,Direct,Customer
0,19677,Adventure Works,,Grace,Griffin,grace67@adventure-works.com,1 (11) 500 555-0170,Contact Owner,Direct,Customer
0,3214,Adventure Works,,Hailey,Griffin,hailey41@adventure-works.com,969-555-0112,Contact Owner,Direct,Customer
0,3447,Adventure Works,,Haley,Griffin,haley40@adventure-works.com,164-555-0180,Contact Owner,Direct,Customer
0,13063,Adventure Works,,Hannah,Griffin,hannah42@adventure-works.com,500-555-0128,Contact Owner,Direct,Customer
0,6067,Adventure Works,,Hunter,Griffin,hunter16@adventure-works.com,410-555-0148,Contact Owner,Direct,Customer
0,13901,Adventure Works,,Ian,Griffin,ian61@adventure-works.com,849-555-0119,Contact Owner,Direct,Customer
0,2667,Adventure Works,,Isabella,Griffin,isabella31@adventure-works.com,994-555-0112,Contact Owner,Direct,Customer
0,7531,Adventure Works,,Isabelle,Griffin,isabelle19@adventure-works.com,190-555-0110,Contact Owner,Direct,Customer
0,5208,Adventure Works,,Jack,Griffin,jack21@adventure-works.com,963-555-0118,Contact Owner,Direct,Customer
0,7764,Adventure Works,,Jacqueline,Griffin,jacqueline21@adventure-works.com,868-555-0145,Contact Owner,Direct,Customer
0,6379,Adventure Works,,James,Griffin,james36@adventure-works.com,387-555-0113,Contact Owner,Direct,Customer
0,19876,Adventure Works,,Jasmine,Griffin,jasmine60@adventure-works.com,519-555-0199,Contact Owner,Direct,Customer
0,5409,Adventure Works,,Jason,Griffin,jason18@adventure-works.com,232-555-0160,Contact Owner,Direct,Customer
0,20541,Adventure Works,,Jennifer,Griffin,jennifer94@adventure-works.com,210-555-0123,Contact Owner,Direct,Customer
0,13533,Adventure Works,,Jeremiah,Griffin,jeremiah36@adventure-works.com,1 (11) 500 555-0178,Contact Owner,Direct,Customer
0,3533,Adventure Works,,Jessica,Griffin,jessica45@adventure-works.com,424-555-0117,Contact Owner,Direct,Customer
0,7257,Adventure Works,,Jocelyn,Griffin,jocelyn20@adventure-works.com,1 (11) 500 555-0171,Contact Owner,Direct,Customer
0,6424,Adventure Works,,Jonathan,Griffin,jonathan20@adventure-works.com,121-555-0113,Contact Owner,Direct,Customer
0,5165,Adventure Works,,Jordan,Griffin,jordan18@adventure-works.com,160-555-0138,Contact Owner,Direct,Customer
0,6890,Adventure Works,,Jordyn,Griffin,jordyn19@adventure-works.com,168-555-0121,Contact Owner,Direct,Customer
0,5663,Adventure Works,,Jose,Griffin,jose15@adventure-works.com,789-555-0114,Contact Owner,Direct,Customer
0,20432,Adventure Works,,Julia,Griffin,julia87@adventure-works.com,305-555-0182,Contact Owner,Direct,Customer
0,13353,Adventure Works,,Julian,Griffin,julian20@adventure-works.com,636-555-0197,Contact Owner,Direct,Customer
0,6630,Adventure Works,,Justin,Griffin,justin18@adventure-works.com,430-555-0145,Contact Owner,Direct,Customer
0,20644,Adventure Works,,Kaitlyn,Griffin,kaitlyn88@adventure-works.com,1 (11) 500 555-0115,Contact Owner,Direct,Customer
0,2986,Adventure Works,,Katherine,Griffin,katherine47@adventure-works.com,816-555-0118,Contact Owner,Direct,Customer
0,12737,Adventure Works,,Kayla,Griffin,kayla45@adventure-works.com,175-555-0156,Contact Owner,Direct,Customer
0,7572,Adventure Works,,Kelly,Griffin,kelly25@adventure-works.com,835-555-0134,Contact Owner,Direct,Customer
0,5817,Adventure Works,,Kevin,Griffin,kevin23@adventure-works.com,869-555-0169,Contact Owner,Direct,Customer
0,5764,Adventure Works,,Kyle,Griffin,kyle16@adventure-works.com,340-555-0171,Contact Owner,Direct,Customer
0,19071,Adventure Works,,Lauren,Griffin,lauren67@adventure-works.com,538-555-0113,Contact Owner,Direct,Customer
0,6474,Adventure Works,,Logan,Griffin,logan21@adventure-works.com,959-555-0176,Contact Owner,Direct,Customer
0,13939,Adventure Works,,Lucas,Griffin,lucas68@adventure-works.com,318-555-0134,Contact Owner,Direct,Customer
0,5461,Adventure Works,,Luis,Griffin,luis20@adventure-works.com,541-555-0186,Contact Owner,Direct,Customer
0,5116,Adventure Works,,Luke,Griffin,luke10@adventure-works.com,132-555-0110,Contact Owner,Direct,Customer
0,12510,Adventure Works,,Madison,Griffin,madison33@adventure-works.com,138-555-0150,Contact Owner,Direct,Customer
0,13853,Adventure Works,,Marcus,Griffin,marcus70@adventure-works.com,586-555-0175,Contact Owner,Direct,Customer
0,3291,Adventure Works,,Maria,Griffin,maria42@adventure-works.com,982-555-0153,Contact Owner,Direct,Customer
0,8106,Adventure Works,,Mariah,Griffin,mariah25@adventure-works.com,988-555-0116,Contact Owner,Direct,Customer
0,7087,Adventure Works,,Marissa,Griffin,marissa16@adventure-works.com,270-555-0131,Contact Owner,Direct,Customer
0,19179,Adventure Works,,Megan,Griffin,megan68@adventure-works.com,970-555-0118,Contact Owner,Direct,Customer
0,7594,Adventure Works,,Melanie,Griffin,melanie8@adventure-works.com,154-555-0148,Contact Owner,Direct,Customer
0,7354,Adventure Works,,Melissa,Griffin,melissa16@adventure-works.com,844-555-0182,Contact Owner,Direct,Customer
0,13577,Adventure Works,,Miguel,Griffin,miguel67@adventure-works.com,489-555-0193,Contact Owner,Direct,Customer
0,7296,Adventure Works,,Miranda,Griffin,miranda21@adventure-works.com,349-555-0118,Contact Owner,Direct,Customer
0,20745,Adventure Works,,Morgan,Griffin,morgan90@adventure-works.com,491-555-0113,Contact Owner,Direct,Customer
0,7330,Adventure Works,,Mya,Griffin,mya21@adventure-works.com,846-555-0139,Contact Owner,Direct,Customer
0,2757,Adventure Works,,Natalie,Griffin,natalie43@adventure-works.com,193-555-0158,Contact Owner,Direct,Customer
0,5967,Adventure Works,,Nathan,Griffin,nathan17@adventure-works.com,712-555-0192,Contact Owner,Direct,Customer
0,19993,Adventure Works,,Nicole,Griffin,nicole70@adventure-works.com,381-555-0139,Contact Owner,Direct,Customer
0,6116,Adventure Works,,Noah,Griffin,noah18@adventure-works.com,1 (11) 500 555-0128,Contact Owner,Direct,Customer
0,19373,Adventure Works,,Olivia,Griffin,olivia66@adventure-works.com,1 (11) 500 555-0181,Contact Owner,Direct,Customer
0,12809,Adventure Works,,Oscar,Griffin,oscar7@adventure-works.com,1 (11) 500 555-0176,Contact Owner,Direct,Customer
0,7801,Adventure Works,,Paige,Griffin,paige20@adventure-works.com,885-555-0148,Contact Owner,Direct,Customer
0,19788,Adventure Works,,Rachel,Griffin,rachel69@adventure-works.com,1 (11) 500 555-0180,Contact Owner,Direct,Customer
0,13805,Adventure Works,,Richard,Griffin,richard76@adventure-works.com,111-555-0166,Contact Owner,Direct,Customer
0,6168,Adventure Works,,Robert,Griffin,robert32@adventure-works.com,684-555-0160,Contact Owner,Direct,Customer
0,6574,Adventure Works,,Ryan,Griffin,ryan24@adventure-works.com,497-555-0186,Contact Owner,Direct,Customer
0,12550,Adventure Works,,Samantha,Griffin,samantha43@adventure-works.com,946-555-0183,Contact Owner,Direct,Customer
0,6018,Adventure Works,,Samuel,Griffin,samuel20@adventure-works.com,884-555-0114,Contact Owner,Direct,Customer
0,12649,Adventure Works,,Sarah,Griffin,sarah45@adventure-works.com,307-555-0166,Contact Owner,Direct,Customer
0,13990,Adventure Works,,Seth,Griffin,seth69@adventure-works.com,487-555-0197,Contact Owner,Direct,Customer
0,13176,Adventure Works,,Spencer,Griffin,spencer23@adventure-works.com,1 (11) 500 555-0115,Contact Owner,Direct,Customer
0,3142,Adventure Works,,Stephanie,Griffin,stephanie48@adventure-works.com,965-555-0178,Contact Owner,Direct,Customer
0,3608,Adventure Works,,Taylor,Griffin,taylor45@adventure-works.com,134-555-0165,Contact Owner,Direct,Customer
0,5717,Adventure Works,,Thomas,Griffin,thomas23@adventure-works.com,813-555-0168,Contact Owner,Direct,Customer
0,7426,Adventure Works,,Vanessa,Griffin,vanessa21@adventure-works.com,497-555-0173,Contact Owner,Direct,Customer
0,19475,Adventure Works,,Victoria,Griffin,victoria67@adventure-works.com,360-555-0122,Contact Owner,Direct,Customer
0,13090,Adventure Works,,Wyatt,Griffin,wyatt49@adventure-works.com,171-555-0168,Contact Owner,Direct,Customer
0,13437,Adventure Works,,Xavier,Griffin,xavier61@adventure-works.com,573-555-0144,Contact Owner,Direct,Customer
0,7039,Adventure Works,,Zachary,Griffin,zachary19@adventure-works.com,914-555-0183,Contact Owner,Direct,Customer
0,5825,Adventure Works,,Aimee,Guo,aimee12@adventure-works.com,1 (11) 500 555-0117,Contact Owner,Direct,Customer
0,17331,Adventure Works,,Alan,Guo,alan21@adventure-works.com,1 (11) 500 555-0126,Contact Owner,Direct,Customer
0,12507,Adventure Works,,Alejandro,Guo,alejandro21@adventure-works.com,1 (11) 500 555-0181,Contact Owner,Direct,Customer
0,11975,Adventure Works,,Alisha,Guo,alisha18@adventure-works.com,1 (11) 500 555-0174,Contact Owner,Direct,Customer
0,4692,Adventure Works,,Alvin,Guo,alvin16@adventure-works.com,1 (11) 500 555-0197,Contact Owner,Direct,Customer
0,20724,Adventure Works,,Amy,Guo,amy24@adventure-works.com,673-555-0145,Contact Owner,Direct,Customer
0,10110,Adventure Works,,Arturo,Guo,arturo19@adventure-works.com,1 (11) 500 555-0156,Contact Owner,Direct,Customer
0,5943,Adventure Works,,Autumn,Guo,autumn17@adventure-works.com,1 (11) 500 555-0169,Contact Owner,Direct,Customer
0,4805,Adventure Works,,Bianca,Guo,bianca14@adventure-works.com,613-555-0188,Contact Owner,Direct,Customer
0,18020,Adventure Works,,Brent,Guo,brent17@adventure-works.com,1 (11) 500 555-0115,Contact Owner,Direct,Customer
0,17568,Adventure Works,,Brittney,Guo,brittney16@adventure-works.com,1 (11) 500 555-0174,Contact Owner,Direct,Customer
0,16765,Adventure Works,,Candice,Guo,candice1@adventure-works.com,1 (11) 500 555-0166,Contact Owner,Direct,Customer
0,4862,Adventure Works,,Cara,Guo,cara13@adventure-works.com,1 (11) 500 555-0174,Contact Owner,Direct,Customer
0,3562,Adventure Works,,Cedric,Guo,cedric17@adventure-works.com,1 (11) 500 555-0166,Contact Owner,Direct,Customer
0,11368,Adventure Works,,Christy,Guo,christy16@adventure-works.com,1 (11) 500 555-0148,Contact Owner,Direct,Customer
0,6874,Adventure Works,,Clarence,Guo,clarence10@adventure-works.com,1 (11) 500 555-0189,Contact Owner,Direct,Customer
0,5885,Adventure Works,,Claudia,Guo,claudia15@adventure-works.com,1 (11) 500 555-0183,Contact Owner,Direct,Customer
0,12611,Adventure Works,,Clayton,Guo,clayton16@adventure-works.com,1 (11) 500 555-0158,Contact Owner,Direct,Customer
0,12285,Adventure Works,,Colleen,Guo,colleen18@adventure-works.com,651-555-0146,Contact Owner,Direct,Customer
